disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
1376,,,,,23460073.66,4220258.24,18158271.52,2023-10-30T00:00:00.000Z,,3517976,26fa48dcc72a743f76b06ea90484738348e03458,2023-10-30T04:22:46.792Z,b6369196-4fd9-431d-a516-8953a3ad72af
1377,,,,,741930.23,9998.01,730615.2,2023-10-30T00:00:00.000Z,,113141,08b5d04b529ea5db4f6e733643bff58001d2cc7b,2023-10-30T04:22:46.792Z,ff68dd88-4eb2-4e87-b473-dd918f789109
1378,,,,,27714640.97,9528257.44,18283828.51,2023-10-30T00:00:00.000Z,,11061441,f153f9c74c104f790f3e6c96baebf04faea96b4d,2023-10-30T04:22:46.792Z,6ad366d0-1b2e-43e3-b524-2b2ee20e1e62
1364,,,,,,,,,,1615134,5780ba3222eee3103dfb3a46ccce8c6b1947ec9b,2023-03-18T13:22:12.883Z,3bc5ff17-62df-4f28-8240-a7912e828f19
1379,,,,,433651817,101320637.9,329884828.43,2023-10-30T00:00:00.000Z,,201035427,27a42daada56648fda18e5156d4a6eccdfc59c6e,2023-10-30T04:22:46.792Z,4b160598-0464-400e-a625-f07ef938fb2c
1380,,,,,9040908.02,6082907.61,2964651.36,2023-10-30T00:00:00.000Z,,14135775,02bd44bb09bb33fec2fdd16906a77982dd802156,2023-10-30T04:22:46.792Z,91d8e135-7c7b-4478-8b95-5936139e51a9
1381,,,,,14683135.02,2171960.59,11970103.49,2023-10-30T00:00:00.000Z,,4038077,d00f963e70c99716324b97fe571ce4bdf58f371d,2023-10-30T04:22:46.792Z,e139fbef-6279-47da-a513-b2d782b7a7b5
1382,,,,,1776446.25,475268.17,1329092.51,2023-10-30T00:00:00.000Z,,0,07839c3a797d868a85eb0062f82d114f2359c144,2023-10-30T04:22:46.792Z,7d251d15-9c6c-44f3-878a-5a8fd84583df
1383,,,,,6689724.02,777194.42,5803267.17,2023-10-30T00:00:00.000Z,,1800672,d5d4f0be301c36dcffbdc35a5ed548cdd0d00d9a,2023-10-30T04:22:46.792Z,ea87cd48-f807-45cf-bb3a-da44f8517ede
1384,,,,,6425209.53,2629470,3613225.53,2023-10-30T00:00:00.000Z,,1051510,040fad757f3116e32f81364e4e8bb05c6e3f1df0,2023-10-30T04:22:46.792Z,a36c9e99-731f-427d-acb0-a1a18ca796b5
1385,,,,,970883.22,776691.84,187695.22,2023-10-30T00:00:00.000Z,,136965,a0652a0c19f1f648bafea9163d9123003b531a59,2023-10-30T04:22:46.792Z,08e01a11-8d99-45ab-a9d8-2f81a3b418ba
1386,,,,,7390259.93,837090.99,6533634.13,2023-10-30T00:00:00.000Z,,1663497,16016768f4b5df41592290c98ffc620a06720ece,2023-10-30T04:22:46.792Z,2882505b-6b4c-46be-a1ad-cf69b7d1917b
1387,,,,,3692932.67,356138.9,3187341.86,2023-10-30T00:00:00.000Z,,659897,aa52d9392ce34f3720d3668b251f09abc23b56c3,2023-10-30T04:22:46.792Z,a7d3b763-7922-42e6-8271-2b281010752e
1388,,,,,11677354.07,457515.74,11164447.48,2023-10-30T00:00:00.000Z,,2023999,7500a726b62828850660c8f2cf391b9446ff18b6,2023-10-30T04:22:46.792Z,b8220f2e-0cb6-44b7-8eb7-e5cbb9338b98
1389,,,,,708827.27,276994.7,460813.63,2023-10-30T00:00:00.000Z,,255255,889054fad9aaf83031d3d4909daf6aa6053875fb,2023-10-30T04:22:46.792Z,5dfbe146-8d37-42c1-a60a-0cf774f727f1
1390,,,,,5935229.86,708833.51,5149869.54,2023-10-30T00:00:00.000Z,,914172,49e8bd242bea37927dc2cf59ff99f48ed7e5d2d7,2023-10-30T04:22:46.792Z,c4669c84-14ac-4699-b97e-70b2a5ccaf16
1391,,,,,4732560097.4,2090168740.98,240887893.45,2023-10-30T00:00:00.000Z,,264635280,9186b8c6312a9aa3321b7d4446574c0db2ac5344,2023-10-30T04:22:46.792Z,d9d26b78-6a39-4fe7-b188-93c1146c5d75
1392,,,,,4938627.13,4905529.68,,2023-10-30T00:00:00.000Z,,1792038,906cfcd17128539a57da7c253b7e7cce0064d832,2023-10-30T04:22:46.792Z,df3fa67e-bc3b-4096-a6f2-d726e4e9c907
1393,,,,,22990447.07,9766980.43,12715981.97,2023-10-30T00:00:00.000Z,,1575675,1590463cffac6ef1fbc1043a0da5d77b31d28e33,2023-10-30T04:22:46.792Z,5a848be3-1555-49d8-89be-824ecdd77352
1394,,,,,1414196.5,35419.81,1376975.39,2023-10-30T00:00:00.000Z,,136586,38ef51d7fcae7f6b706b4314778e01c0ec53dca9,2023-10-30T04:22:46.792Z,621c6baf-efb5-457a-bb8b-3337fdf13021
1395,,,,,1146338.86,516406.83,493589.53,2023-10-30T00:00:00.000Z,,244547,13e1315a98b733dea2af4c287bee49b9d370c6a5,2023-10-30T04:22:46.792Z,435ec914-e4dc-458d-8a05-0c166aa1ebf2
1396,,,,,4853317.12,681327.02,3553040.63,2023-10-30T00:00:00.000Z,,93818,c783407b2065124bf1759ea9df6c7693f7e51f95,2023-10-30T04:22:46.792Z,f66b57c7-c75d-4f0b-a9ae-3915687bb72b
1397,,,,,2452457.07,53540.13,2138681.23,2023-10-30T00:00:00.000Z,,197626,7a7dec88da447391e3001ca6a7a4092953f90afc,2023-10-30T04:22:46.792Z,3e69f18b-b86e-4bfe-86da-51428a7d548c
1398,,,,,5456042.93,402109.28,5117212.83,2023-10-30T00:00:00.000Z,,804721,9eeaf16d5f9f4ca91ade675a9c1f3890822ae2b5,2023-10-30T04:22:46.792Z,ba5cceff-a360-40c9-a1c4-83e6e59bd3ce
1399,,,,,2343447.82,1538493.06,804954.76,2023-10-30T00:00:00.000Z,,484316,64638c970a5b688a5e6781b071c7dee6556d1ac0,2023-10-30T04:22:46.792Z,c58c988a-5eb2-482b-bce8-352cb013df75
1400,,,,,2225170.96,85726.8,2165746.79,2023-10-30T00:00:00.000Z,,105414,872f03e7ed6293601e50c478c75b9938d957c9aa,2023-10-30T04:22:46.792Z,1fcddcca-0238-426b-8b46-2815e03ea1a1
1401,,,,,109054038.02,24594047.06,83957589.48,2023-10-30T00:00:00.000Z,,19414568,6d39539b92e407afacbce1a1b4731693495a3078,2023-10-30T04:22:46.792Z,e74a5692-8fdb-4461-9883-c07b27cfd3cc
1402,,,,,45020240.33,19181030.22,25287060.53,2023-10-30T00:00:00.000Z,,6185233,107a7e8f0fd514291313e626d4f969bfe4ba2246,2023-10-30T04:22:46.792Z,25776a68-e71e-46b7-82bf-5dfba0bcff78
1403,,,,,43824367.31,34013640.27,9715546.9,2023-10-30T00:00:00.000Z,,6709061,ba5db6eac560737bec1acb1fb92701796f980fcb,2023-10-30T04:22:46.792Z,5fd31d89-79ff-469a-93cd-b5828f3f480f
1404,,,,,5913137.1,752305.98,5103846.86,2023-10-30T00:00:00.000Z,,338652,423c9f833d33a5401b167badeb5596cbdb8cd9b4,2023-10-30T04:22:46.792Z,ff51aa9f-93a0-4bc9-9a19-fd5bcef69406
1405,,,,,4796806.64,1194355.67,3609871.51,2023-10-30T00:00:00.000Z,,752279,c81394e2fcac85823bda25336ac5a90b5f87dba9,2023-10-30T04:22:46.792Z,9aa0e22e-b966-4aee-9420-96e79354bca7
1406,,,,,6233212.7,785167.68,5406707.43,2023-10-30T00:00:00.000Z,,1149793,1b0d40427d79ecb5c11de213f275392304d55b01,2023-10-30T04:22:46.792Z,b1a78a74-2979-46e6-8a8e-672cc66fb489
1407,,,,,10952618.23,614423.27,10272253,2023-10-30T00:00:00.000Z,,2133460,38fe97da8dd663c81245266a9cb90a00f852983d,2023-10-30T04:22:46.792Z,335ce0a5-cfc4-4ef9-ac5f-9f23e75f639e
1408,,,,,7698001.21,386876.08,7231737.88,2023-10-30T00:00:00.000Z,,1252681,c4eb24875efd6cc3f456c28bb1b62d46a6cc77a1,2023-10-30T04:22:46.792Z,25aefc2f-3bd9-4604-96ee-ac671ddab96b
1409,,,,,4284113.3,3010762.41,1240215.47,2023-10-30T00:00:00.000Z,,849287,9e1d92730b77bb4ea70ea5c2a5f39cbc267047c7,2023-10-30T04:22:46.792Z,e1b5f6d9-5369-47e5-93f1-6dca509f2a9f
1410,,,,,15255670.18,8294263.24,6945591.61,2023-10-30T00:00:00.000Z,,3846550,5391329d8204cb13a40ead9e150874de519658a3,2023-10-30T04:22:46.792Z,1286a0c0-9752-4946-b493-7c3821b13439
1411,,,,,6678555.87,2655782.18,4010838.23,2023-10-30T00:00:00.000Z,,1225737,e7a9844bdf7e616342c45e27f77b352b37ecadc9,2023-10-30T04:22:46.792Z,5482c7bb-6b27-4c0f-b83e-2d0d666af3c8
1412,,,,,35299777.93,1386209.24,33708365.51,2023-10-30T00:00:00.000Z,,4988421,e49a5b5eb2d37c3e299c9328a48f086607c891e1,2023-10-30T04:22:46.792Z,7aae6670-cfef-474f-8d63-4e24b2d922e4
1413,,,,,4906653.82,415565.69,4321699.99,2023-10-30T00:00:00.000Z,,771719,48b956c4181f7688e2a864b1eff7f4b4e40bd407,2023-10-30T04:22:46.792Z,bbf70f65-b590-4d98-9e2f-2ffba616dac2
1414,,,,,8191992.39,1466923.96,6665537.25,2023-10-30T00:00:00.000Z,,2027706,3a419ed0f991f910df5f32d07a880f8deb22c497,2023-10-30T04:22:46.792Z,5af788f1-b588-4578-9855-3a1ba929ef49
1416,,,,,15595158.21,3410971.44,12179540.99,2023-10-30T00:00:00.000Z,,2119922,c83d70a97771a295757c45d43117bd6a4bd0148e,2023-10-30T04:22:46.792Z,a854165a-f8fd-4d8d-9951-ca1ba4abfc91
1417,,,,,1509686.69,125487.68,1336211.76,2023-10-30T00:00:00.000Z,,218629,22eb8a94f5cd0cc17adacfa7d1258975a0564a3b,2023-10-30T04:22:46.792Z,6492704a-0eda-405f-84fd-e8e40f490cc9
1418,,,,,4620806.54,556297.96,4110565.71,2023-10-30T00:00:00.000Z,,888018,8b922575cbd490add9fcef167bd588cece0907a6,2023-10-30T04:22:46.792Z,1c365601-5f65-469d-93c9-7d0fdc479e0a
1419,,,,,26435703.2,3849174.16,22397523.78,2023-10-30T00:00:00.000Z,,5840208,ffe29c107f94d3b6a90e50976a1e89c6adc9653c,2023-10-30T04:22:46.792Z,aeca012e-1201-45f6-88c3-716498c3a816
1420,,,,,5581544.94,561438.53,4781884.9,2023-10-30T00:00:00.000Z,,1122434,83da10bbabd8eef0182ee636183c8eca86bf5e94,2023-10-30T04:22:46.792Z,f3fb14f7-1bd8-4645-b53b-0add0d5bed13
1422,,,,,1238463.33,736982.53,240606.03,2023-10-30T00:00:00.000Z,,831698,442f88f06eba64e4058d865f06a72c301911e106,2023-10-30T04:22:46.792Z,15abd62b-6cc5-4a48-94ca-48fb045f401c
1423,,,,,3266024.79,337529.94,2783374.44,2023-10-30T00:00:00.000Z,,316082,6f12c5e30cf15b8ea31069ee6cba57157faf09c6,2023-10-30T04:22:46.792Z,4b3b37b3-048b-4440-baf7-1afeeb4d00c1
1424,,,,,1428869.09,98133.91,1289354.48,2023-10-30T00:00:00.000Z,,218396,5f65450c9543cbdb29cb51d38cac61a96d773a39,2023-10-30T04:22:46.792Z,6dc0f190-74da-458b-b3b1-4f432a3295f9
1425,,,,,27960004.15,3632120.14,23910060.19,2023-10-30T00:00:00.000Z,,10058379,f0b1ebf28c4b817627aeb9337d0f4a860f19ad1f,2023-10-30T04:22:46.792Z,d0435c9b-32cb-49ff-84d7-bdd5e54a57ab
1426,,,,,12698713.54,5084794.82,6625816.2,2023-10-30T00:00:00.000Z,,7923456,e6f2f7f66d9294e6b7345c7b04b638af2fa0296d,2023-10-30T04:22:46.792Z,b612f313-8839-4c20-b9d6-ae5b70233d0e
1427,,,,,2193357.34,245479.87,1899767.97,2023-10-30T00:00:00.000Z,,1810224,641081fa1c901617d599afde8547741863167820,2023-10-30T04:22:46.792Z,1e9ae039-c96f-4854-b82f-8b185153bffb
1428,,,,,1788583.65,44429.26,1744454.58,2023-10-30T00:00:00.000Z,,237017,fab780076092d5594b59c203b2d2dfc2e77dd1ae,2023-10-30T04:22:46.792Z,92fa9d61-1e3d-417c-91bc-e94cc036b698
1429,,,,,3547202.78,394971.87,3138024.77,2023-10-30T00:00:00.000Z,,513181,e65b8b57500d170bdb96be7cc9e94790f576cf11,2023-10-30T04:22:46.792Z,376a3ca0-2189-413d-b740-4bd12ee9fced
1430,,,,,734518.39,202508.57,295399.76,2023-10-30T00:00:00.000Z,,105972,436f34e444d51464516efa99f619079f9d294cc9,2023-10-30T04:22:46.792Z,21feeec1-5427-4c13-b1c5-f8306a629989
1431,,,,,1143690.22,71012.95,965171.71,2023-10-30T00:00:00.000Z,,157886,a8968d222820a18f51191c9ec840a05581ae152d,2023-10-30T04:22:46.792Z,c444a91a-6f34-4ba8-b7d1-bf972f4d5c52
1415,,,,,,,,,,573827,0b0d3df2f87cfa2a116bf4f04e9a8dedbed50ffa,2023-03-18T13:22:12.883Z,43fb3b5a-40fd-4b1b-9e38-ed75fd0f5a0b
1432,,,,,2158899.02,981932.61,1165648.92,2023-10-30T00:00:00.000Z,,662196,111e5e8eafdfa0e7f78b6b6ed4f58c9758be23ab,2023-10-30T04:22:46.792Z,e3f64fbf-60f4-47fe-91b9-64d3652e180a
1433,,,,,3579584.09,2860877.17,752887.3,2023-10-30T00:00:00.000Z,,624820,dc943117fca1a38e63fe0c35c07c3abe62d51ec9,2023-10-30T04:22:46.792Z,703136db-7eb8-49f5-a835-9e6e6bfa99d7
1435,,,,,6487026.47,6507378.72,0,2023-10-30T00:00:00.000Z,,4023296,9f52875226a230b6353a00c897318a145d2566cc,2023-10-30T04:22:46.792Z,e1fe2bca-b433-429d-b9de-53ab0e2f08bc
1436,,,,,6719649.01,999661.03,5784955.93,2023-10-30T00:00:00.000Z,,1685487,d7df75f21d26908f1c37fc99429a5dff229224ee,2023-10-30T04:22:46.792Z,2a410b9f-987a-41eb-9766-a33f04e64215
1437,,,,,71737126.44,38966068.43,32755054.37,2023-10-30T00:00:00.000Z,,19929023,30a6ac5ee02905a52fad6762ff9c3468e383fd9f,2023-10-30T04:22:46.792Z,e93f4c6c-4af0-49af-af4f-6daf5a137b2b
1421,,,,,,,,,,55096,92e4fee1ffecf19d0b8a08765a185c91d8cf852b,2023-03-18T13:22:12.883Z,c33512d3-1d37-47a0-a51c-bd80b90edcd2
1438,,,,,2745985.95,1232950.3,1488362.08,2023-10-30T00:00:00.000Z,,716877,a4a8f1627b616f40e913f67e58b18ca661bd74d5,2023-10-30T04:22:46.792Z,5c97efc0-4ee4-4785-999b-9e1a99f3408d
1240,,,,,25888496.72,16028598.82,9859897.9,2023-10-30T00:00:00.000Z,,3479614,c98d8279d311a2aa59ea8b65e7673850f6ed61f5,2023-10-30T06:42:22.962Z,03cde5fa-0591-4fa8-8f1a-fced1f278fc9
1242,,,,,12933681.07,10532227.75,2401453.32,2023-10-30T00:00:00.000Z,,1514019,c3c34f568195dd4a254a61b26d60edbbfcb618ac,2023-10-30T06:42:22.962Z,df329413-2a0b-42d2-9752-f6ae4862bdf9
1243,,,,,3647893.61,2212669.86,1435223.75,2023-10-30T00:00:00.000Z,,580602,19de888d6a550a4dc1b444c06577d330407f989b,2023-10-30T06:42:22.962Z,da9eeb0f-88c8-468f-9e16-5096e6e2d2dd
1244,,,,,31274411.72,29707892.15,1566519.57,2023-10-30T00:00:00.000Z,,2801027,52d9d4e4297003185c6eacaa017ee4b0266bf712,2023-10-30T06:42:22.962Z,d7798e55-8ae2-4e6e-bd2b-b296b636a66d
1245,,,,,9530146.71,1888561.16,7641585.55,2023-10-30T00:00:00.000Z,,2204299,dbf8d1c0afd1497a05f3e420a5516ce697134ff9,2023-10-30T06:42:22.962Z,4304d0e8-7388-4bcc-b9c7-1bd88ae46256
1246,,,,,28957783.36,14984478.32,13973305.04,2023-10-30T00:00:00.000Z,,7197142,67bf0e9d9d3b82bd5dde3da25d6d201a03971cd7,2023-10-30T06:42:22.962Z,e9ed1001-605d-43df-82e3-daac551a468c
1247,,,,,611049043.19,210172543.92,400876499.27,2023-10-30T00:00:00.000Z,,220712228,c11bf078fd3541dcc452f6533ba1561296df7a7d,2023-10-30T06:42:22.962Z,c801df12-7576-4b7b-91a8-314b0aeb9fce
1448,,,,,86565179.7,73888055.9,12258236.08,2023-10-30T00:00:00.000Z,,6401348,04109d941495860cff3ac618622bea90f20355c1,2023-10-30T04:22:46.792Z,5f6670be-2050-458e-b508-b7959765a551
1449,,,,,2603436.29,92330.13,2464159.91,2023-10-30T00:00:00.000Z,,0,afcc573f26e5c479fe83c3c3d94296d69fbb955c,2023-10-30T04:22:46.792Z,a170fb9f-08d1-4b78-9383-18346e9a960c
1450,,,,,9586323.53,2695557.88,6896190.82,2023-10-30T00:00:00.000Z,,1255425,df00f2ec901e17bb8623902bb01fcd6edddf22da,2023-10-30T04:22:46.792Z,417eaa25-c523-4ee1-aefa-fd9e91efc114
1451,,,,,3939783.19,2348210.19,1556086.46,2023-10-30T00:00:00.000Z,,560847,1713fae42b2b68347fc98c042d56183136ee0951,2023-10-30T04:22:46.792Z,ff7120fb-c97c-4203-a480-b013e2225dc7
1434,,,,,,,,,,1396381,17c32ac18e73f04fd5d2c251b5f29000d1074d2e,2023-03-18T13:22:12.883Z,83e467e6-8d16-4f37-b98a-41048d93ad60
1452,,,,,4409312.27,466456.99,3847197.05,2023-10-30T00:00:00.000Z,,732504,29fe3270ec5388a63d39d0cdfe95540fb82b8abe,2023-10-30T04:22:46.792Z,3d2d521d-165e-4346-b180-f652a5fdb2ca
1248,,,,,8565996.79,2159881.74,6406115.05,2023-10-30T00:00:00.000Z,,996958,cabeebf444cedb41e3547452d50bbdb0b0c8b138,2023-10-30T06:42:22.962Z,2306fd49-c272-452c-b8dc-bfbc8c23c78f
1249,,,,,112018620.58,44714863.89,67303756.69,2023-10-30T00:00:00.000Z,,15005046,2c205bc0fa912f1e22c8b8df31e9e9c195c9afcb,2023-10-30T06:42:22.962Z,7251a3cb-f4bf-4d3d-9213-3868430af0fe
1250,,,,,33075261.2,6459569.14,26615692.06,2023-10-30T00:00:00.000Z,,6689836,47915eeab3f6fef50fa4b4635af57c9aadac08d3,2023-10-30T06:42:22.962Z,c0b13acc-99ee-4554-837e-bf94cd1dcb3c
1456,,,,,6239034.16,754985.05,5428511.09,2023-10-30T00:00:00.000Z,,72631,be76d8e7faf37a024c7d76eae067456fed5f23a6,2023-10-30T04:22:46.792Z,f4afd708-6926-4e02-9f16-03a5273f689b
1457,,,,,15296905.63,13577163.25,1363858.63,2023-10-30T00:00:00.000Z,,203068,acbcc525c32ce994c72957531c6e8a3021be0ba3,2023-10-30T04:22:46.792Z,9f1b478d-796f-4d1c-ae06-1f504c28021f
1251,,,,,26156383.53,13194349,12962034.53,2023-10-30T00:00:00.000Z,,13298291,73b837d19f80457ce0768a6fe8bdad49877f09b1,2023-10-30T06:42:22.962Z,cea68860-e16c-4028-abc2-d1e1fb7bf97c
1252,,,,,2022392.91,174832,1847560.91,2023-10-30T00:00:00.000Z,,286725,30d46c95c7d97050294b89a9c6d8f61b8d822042,2023-10-30T06:42:22.962Z,20776bac-feb4-4387-82d3-019b9b8939aa
1253,,,,,12908455.45,494514.78,12413940.67,2023-10-30T00:00:00.000Z,,2116175,c007bb97ff012aa100fc56367e0021677f126097,2023-10-30T06:42:22.962Z,d565de4d-24d3-4763-8d8b-a46a19808112
1254,,,,,6640272.08,576432.34,6063839.74,2023-10-30T00:00:00.000Z,,750065,93a89e9f8041fe2c7468f937e0499dd8c4fed215,2023-10-30T06:42:22.962Z,9375ee84-ad21-4ddc-a9dd-2fd990e6a41e
1255,,,,,6183513.64,1401615.75,4781897.89,2023-10-30T00:00:00.000Z,,844215,b9df3d356421f4d1d7e5eed155c9083474105a0b,2023-10-30T06:42:22.962Z,6cbc14b5-9039-4e65-a3e6-c00e140ab731
4736,,,,,,,,,,0,b37daaa1077f90e23f52e82a83e4056aa23ccb56,2023-09-05T23:02:23.782Z,ed535e22-03eb-456e-ac2a-7f8d8192d798
1258,,,,,9574047.21,1178287.29,8395759.92,2023-10-30T00:00:00.000Z,,2546649,a5c8702ea4e75400995270c5bdab503aecacaa3a,2023-10-30T06:42:22.962Z,dff26c29-b659-468e-a337-eb79ae419ac9
1259,,,,,3099238.12,2656536.59,442701.53,2023-10-30T00:00:00.000Z,,1129100,27f25a4d2f415d8e1e7679686dc3396e839678ae,2023-10-30T06:42:22.962Z,76a96349-0b31-4b9d-87e8-fb7a12937310
1263,,,,,1579219.78,113278.63,1465941.15,2023-10-30T00:00:00.000Z,,235411,e63eb6a014776781bedc73115fde6b3373372a34,2023-10-30T06:42:22.962Z,fd0a7ec5-39f8-4c6f-860b-a24c134fb648
2042,,,,,,,,2023-10-30T00:00:00.000Z,,,02621ee59415df886fc2811d53968284fda9e519,2023-10-30T06:42:22.962Z,dd5d9681-4d7c-4661-9fcd-6004f9eff57c
2044,,,,,,,,2023-10-30T00:00:00.000Z,,,09ff33ee276e135ec5dee82e50917de5f193eb03,2023-10-30T06:42:22.962Z,ca25a2af-2079-4700-8133-ff9cd25651d7
2071,,,,,3314655.92,3314655.92,,2023-10-30T00:00:00.000Z,,,1a2d6177446ff89880c7e6da273e99ae48b79dfb,2023-10-30T06:42:22.962Z,0e48c4ef-5787-455d-a096-f41ef5d18b54
1468,,,,,1741049.6,125789.02,1615260.58,2023-10-30T00:00:00.000Z,,145376,a015a3fd4af2a50faf4c72ff15dc0fcddee876eb,2023-10-30T04:22:46.792Z,6433aadb-bd8c-48c1-bbb0-37f2ea042010
2073,,,,,172823.13,,172823.13,2023-10-30T00:00:00.000Z,,,2b59a138b37b2102f5153013e1b7dfc69eea16ff,2023-10-30T06:42:22.962Z,4f90bb2c-8259-43a2-a7ee-bf66c8cf6998
2074,,,,,1726889.5,1726889.5,,2023-10-30T00:00:00.000Z,,,1ba4c350392b0b15219b9a19a57f35e516487eb9,2023-10-30T06:42:22.962Z,2d26ec01-ead8-46f5-9c70-809fb3c4d429
2075,,,,,917118.14,1140896.94,-223778.8,2023-10-30T00:00:00.000Z,,,206ec4a982d24b22982373a3f398a5f61e722f07,2023-10-30T06:42:22.962Z,7723a5c6-016a-4162-888e-b14f2c6aba28
2076,,,,,715276.08,406214.9,309061.18,2023-10-30T00:00:00.000Z,,,547af05b874ab378855b5a0c06682beb21686d12,2023-10-30T06:42:22.962Z,0b30482c-8e1d-4593-8d37-ca637a30e3bd
2080,,,,,151581.41,,151581.41,2023-10-30T00:00:00.000Z,,,61d8e980b5ab6cdbc6d63678c1c21e11e787640c,2023-10-30T06:42:22.962Z,4191f672-ae0d-4a30-a8c7-fa51f82a0ac9
2081,,,,,145795.3,145795.3,,2023-10-30T00:00:00.000Z,,,0d403b86f2a5d5052b455392d7794d60043b9989,2023-10-30T06:42:22.962Z,12fdfc59-fb52-4d42-be00-99d82e3f8b7d
1477,,,,,5363459.27,1662748.86,3641438.96,2023-10-30T00:00:00.000Z,,374643,9edad77c76a5f0efc5d7d9a12f99e0f70bb2ba83,2023-10-30T04:22:46.792Z,26a971c3-8016-4034-8241-47be0cea9b84
2082,,,,,265690.51,265690.51,,2023-10-30T00:00:00.000Z,,,091b2aed4d22ded01e856d30f20209eecefae979,2023-10-30T06:42:22.962Z,9450efb9-844b-4ab7-9c4a-17560a5f6f6c
1480,,,,,3891329.31,432930.23,3452546.54,2023-10-30T00:00:00.000Z,,245527,cdddc04d5ce7d79f63c810864f5d287970f0d8db,2023-10-30T04:22:46.792Z,71f07e72-a301-4666-ae21-f77e9f26102f
1481,,,,,11748193.16,3671390.7,7769368.33,2023-10-30T00:00:00.000Z,,423256,c30867d3ba8b255b47edecd02a9801996b56ba5a,2023-10-30T04:22:46.792Z,4e970440-59a0-464a-9489-6407ef79ee94
2083,,,,,4600101.79,4600101.79,,2023-10-30T00:00:00.000Z,,,6f66f2de4f5a03190372cc126ddac515e48aefd3,2023-10-30T06:42:22.962Z,5a28d4f2-821a-4f0d-9db1-0dfde17c20b0
1483,,,,,868596.02,,886885.52,2023-10-30T00:00:00.000Z,,78581,aee76ef35d4cf2e2914552aa85025c82d3b83fe8,2023-10-30T04:22:46.792Z,94318043-196c-43ee-beaa-1056a69af5d4
2084,,,,,639513.43,639513.43,,2023-10-30T00:00:00.000Z,,,60fcde79ccae332e287f5a16b5cd92e2740d4a41,2023-10-30T06:42:22.962Z,f7cb0d03-4870-4de6-885f-fad42dd4ad72
2085,,,,,1487401.52,1487401.52,,2023-10-30T00:00:00.000Z,,,5234d14214e25ea3bbb2b6373ad22e88066f62f9,2023-10-30T06:42:22.962Z,ef908a58-0708-4f3e-a521-c3feb2471ec4
2086,,,,,206437.7,206437.7,,2023-10-30T00:00:00.000Z,,,21f917f75ae4041ef88069e11602a9d0e1049be2,2023-10-30T06:42:22.962Z,191b036d-fe9e-4cf3-a50f-045eeee872e9
1488,,,,,966610.05,47365.55,923052.27,2023-10-30T00:00:00.000Z,,71661,624727f7a0ec05c85cca6c08a1646bcd59d99f49,2023-10-30T04:22:46.792Z,176e357d-8792-46b7-9817-018a0e3cec53
1489,,,,,973986.52,58721.15,933375.05,2023-10-30T00:00:00.000Z,,59829,483b6ea7846b2c9439f05e5ff0015dd49247142f,2023-10-30T04:22:46.792Z,c7669ed3-0a36-4749-bf56-b9ace42fb0a0
2087,,,,,158330,158330,,2023-10-30T00:00:00.000Z,,,36018a1d1bcbaf777b73d9dc64c6a0d46440275f,2023-10-30T06:42:22.962Z,56b67629-0aca-4dd0-84b1-e832e5496c2c
2088,,,,,138096,138096,,2023-10-30T00:00:00.000Z,,,5b1cf69951ea165579ecc9b81b68e36bf3f679d8,2023-10-30T06:42:22.962Z,e0c43584-b490-46af-b7cc-b606ac117c6b
2089,,,,,22420,22420,,2023-10-30T00:00:00.000Z,,,8534e57ec2fabe4740cf6c3a628b0a9803982788,2023-10-30T06:42:22.962Z,e07956cc-b5b2-4562-9359-78ffbe7a2ac2
2090,,,,,210625.4,210625.4,,2023-10-30T00:00:00.000Z,,,d13540eb9eb4b77b3a58acb7af18d47080a02944,2023-10-30T06:42:22.962Z,91694794-6bd8-47a1-b991-b52e8d87f976
2091,,,,,100369.9,100369.9,,2023-10-30T00:00:00.000Z,,,dca1691c0185eaf25e5e6736c3eb78b5d3c35d05,2023-10-30T06:42:22.962Z,f76f75e5-9aae-4b0f-acd2-9a68c3c06cbb
2092,,,,,,,,2023-10-30T00:00:00.000Z,,,941c7d9b2d76f191d505e975abd2c638422a84d0,2023-10-30T06:42:22.962Z,fce705e3-4d6f-4509-a74d-85d1cc9f9b99
1496,,,,,1492914.01,575889.64,918931.86,2023-10-30T00:00:00.000Z,,0,1ec770e9fee759a735a89043381aee794117a887,2023-10-30T04:22:46.792Z,4f209e53-3eea-4562-a80d-47465e7485c3
2094,,,,,115026.8,115026.8,,2023-10-30T00:00:00.000Z,,,c877fe61285ae4871a43f52116a129f175925869,2023-10-30T06:42:22.962Z,85b76d1c-7080-472d-802a-b25c4a378195
2095,,,,,179704,179704,,2023-10-30T00:00:00.000Z,,,4475da085e9f350e402527c2d6b28735429a2378,2023-10-30T06:42:22.962Z,b77ff9dd-bcde-468b-8d27-5e7c6454a54b
2096,,,,,78682,78682,,2023-10-30T00:00:00.000Z,,,002715b89825b8d3d042e1e0b3da2ff5557d141f,2023-10-30T06:42:22.962Z,e17ab5f6-a893-4386-a5f9-700985b8b76d
2097,,,,,250772,250772,,2023-10-30T00:00:00.000Z,,,d636cded637ae8527f16269e9b79d46b71f20c6a,2023-10-30T06:42:22.962Z,fb78f856-d0ab-419e-a2d1-74685166c414
